bigram Result
"('F', 'C')",186
"('G', 'C')",179
"('C', 'G')",178
"('G', 'F')",151
"('F', 'G')",143
"('C', 'F')",141
"('C', 'C')",120
"('G', 'a')",110
"('a', 'F')",108
"('C', 'a')",72
"('a', 'G')",61
"('F', 'a')",53
"('G', 'G')",49
"('d', 'F')",47
"('G', 'd')",45
"('F', 'F')",44
"('d', 'G')",42
"('a', 'C')",41
"('C', 'd')",41
"('F', 'd')",38
"('d', 'C')",33
"('e', 'F')",25
"('C', 'e')",22
"('d', 'a')",21
"('a', 'a')",18
"('a', 'e')",16
"('F9', 'C')",16
"('e', 'a')",15
"('a', 'd')",15
"('G', 'F9')",15
"('F9', 'G')",13
"('G4', 'G')",12
"('C4', 'C')",10
"('e', 'G')",9
"('C', 'C4')",9
"('C', 'G4')",8
"('C', 'F9')",8
"('G', 'e')",8
"('F', 'e')",8
"('G7', 'C')",6
"('e', 'C')",6
"('a', 'F9')",6
"('d', 'd')",6
"('F9', 'a7')",5
"('G', 'G7')",5
"('d', 'e')",5
"('F9', 'F9')",5
"('G', 'a7')",5
"('e7', 'F')",5
"('F9', 'G4')",4
"('e', 'd')",4
"('F9', 'a')",4
"('a7', 'G')",4
"('G', 'G4')",4
"('G4', 'C')",4
"('d7', 'F')",4
"('d7', 'G')",4
"('G', 'C5')",3
"('e', 'e')",3
"('d7', 'C')",3
"('F', 'G4')",3
"('F9', 'd')",3
"('a7', 'G4')",3
"('G4', 'F9')",3
"('C', 'Gsus4')",3
"('G', 'D4')",3
"('C', 'F5add6')",3
"('C9', 'G')",3
"('C9', 'e7')",3
"('C9', 'C')",3
"('C', 'C9')",3
"('a7', 'a')",3
"('G', 'C5add6')",3
"('C5add6', 'G')",3
"('C5add6', 'a')",3
"('F', 'F7')",3
"('d', 'd7')",3
"('C', 'e7')",3
"('e7', 'd7')",3
"('C', 'd7')",3
"('F', 'd7')",3
"('F', 'e7')",3
"('a7', 'C')",2
"('C', 'a7')",2
"('a7', 'F9')",2
"('G', 'd7')",2
"('a7', 'd')",2
"('G4', 'a7')",2
"('D4', 'G')",2
"('C', 'C7')",2
"('C7', 'a')",2
"('e7', 'a')",2
"('A11', 'C9')",2
"('C9', 'A11')",2
"('G', 'A11')",2
"('G', 'C9')",2
"('e7', 'C9')",2
"('a', 'a7')",2
"('a7', 'e')",2
"('a7', 'F')",2
"('G', 'Fsus2')",2
"('C5add6', 'C')",2
"('C5', 'D5')",2
"('C5', 'F')",2
"('F', 'C5')",2
"('D4', 'C')",2
"('F', 'F9')",2
"('d', 'C4')",2
"('d7', 'd')",2
"('d7', 'a')",2
"('G4', 'd')",2
"('e5', 'A5')",2
"('F5', 'e5')",2
"('G', 'C4')",2
"('F5add6', 'C')",2
"('Fadd6', 'G4')",2
"('Fadd6', 'C')",2
"('d', 'G4')",2
"('C', 'Fadd6')",2
"('F9', 'F')",2
"('G', 'F13')",2
"('F13', 'F')",2
"('a', 'C5add6')",2
"('a', 'd7')",2
"('A5', 'G')",2
"('d', 'e7')",2
"('F7', 'd')",2
"('d7', 'F9')",2
"('G7', 'F')",2
"('C', 'G7')",2
"('D11', 'a7')",1
"('D11', 'F9')",1
"('a7', 'D11')",1
"('G4', 'D11')",1
"('C7', 'C5')",1
"('C5', 'C7')",1
"('C5', 'D11')",1
"('D11', 'F')",1
"('a', 'asus4')",1
"('a', 'a9')",1
"('asus4', 'a')",1
"('a9', 'a')",1
"('Gsus4', 'a7')",1
"('G4', 'G4')",1
"('Gsus4', 'G4')",1
"('Gsus2', 'F')",1
"('Gsus2', 'd')",1
"('F5add6', 'Gsus2')",1
"('C', 'Gsus2')",1
"('e7', 'C')",1
"('a4', 'a')",1
"('F', 'G7')",1
"('G7', 'd')",1
"('e', 'e7')",1
"('a', 'a4')",1
"('D9', 'G')",1
"('e7', 'D9')",1
"('A11', 'G')",1
"('e7', 'e7')",1
"('G', 'D9')",1
"('C9', 'D9')",1
"('D9', 'e7')",1
