bigram Result
"('G', 'D')",1512
"('C', 'G')",1453
"('D', 'G')",1077
"('G', 'C')",993
"('C', 'D')",610
"('D', 'A')",596
"('Em', 'C')",546
"('D', 'C')",535
"('D', 'Em')",534
"('A', 'D')",530
"('F', 'C')",489
"('F', 'G')",382
"('Am', 'F')",330
"('C', 'F')",311
"('G', 'G')",307
"('Em', 'G')",297
"('G', 'Em')",292
"('G', 'Am')",291
"('Am', 'C')",286
"('G', 'F')",285
"('G', 'A')",283
"('E', 'A')",281
"('Am', 'G')",262
"('C', 'Am')",257
"('A', 'E')",257
"('Em', 'D')",244
"('D', 'D')",239
"('C', 'Em')",232
"('A', 'G')",232
"('C', 'C')",226
"('Bm', 'A')",162
"('A', 'Bm')",141
"('G', 'Bm')",140
"('Bm', 'G')",130
"('F', 'Am')",124
"('A', 'A')",123
"('A', 'Em')",115
"('D', 'Am')",111
"('Cadd9', 'G')",99
"('A7', 'D')",96
"('G', 'Em7')",88
"('B7', 'E')",86
"('D', 'Em7')",83
"('Am', 'Am')",80
"('Em7', 'Cadd9')",77
"('D', 'E')",75
"('Em', 'Am')",71
"('Bb', 'F')",70
"('Bm', 'C')",68
"('D', 'Bm')",64
"('G7', 'C')",63
"('Em7', 'C')",62
"('G', 'Cadd9')",60
"('Am', 'D')",59
"('C', 'G/B')",59
"('Cadd9', 'D')",57
"('G', 'D/F#')",56
"('E7', 'A')",56
"('Em', 'F')",54
"('D', 'Cadd9')",53
"('C', 'C/B')",53
"('E', 'E')",51
"('Em7', 'D')",51
"('A', 'B7')",50
"('D/F#', 'Em')",50
"('E', 'D')",48
"('Am7', 'D')",47
"('F', 'Bb')",45
"('G', 'A7')",43
"('D', 'Am7')",43
"('F', 'F')",41
"('E', 'Bm')",41
"('D/F#', 'G')",39
"('E', 'E7')",38
"('A', 'C#m')",38
"('G/B', 'Am')",38
"('Dsus4', 'D')",36
"('F#m', 'E')",36
"('E', 'B7')",35
"('A', 'F#m')",35
