bigram Result
"('C', 'G')",660
"('G', 'D')",557
"('D', 'Em')",537
"('G', 'Am')",501
"('C', 'D')",478
"('Em', 'C')",427
"('Am', 'F')",427
"('D', 'C')",418
"('Em', 'D')",416
"('G', 'C')",392
"('F', 'G')",343
"('D', 'A')",322
"('F', 'C')",322
"('Em', 'G')",319
"('C', 'Am')",308
"('Am', 'G')",300
"('D', 'G')",263
"('G', 'A')",253
"('C', 'Em')",246
"('Am', 'C')",242
"('Em', 'Em')",231
"('A', 'Bm')",229
"('Am', 'Em')",226
"('A', 'G')",217
"('A', 'E')",203
"('G', 'F')",197
"('Bm', 'G')",191
"('F', 'Am')",178
"('G', 'Em')",174
"('Bm', 'D')",161
"('Dm', 'C')",150
"('D', 'Am')",146
"('Am', 'Am')",139
"('G', 'Bm')",138
"('C', 'Dm')",137
"('E', 'D')",135
"('Bm', 'A')",134
"('E', 'B')",134
"('D', 'D')",130
"('A', 'D')",130
"('Em', 'Am')",124
"('D', 'E')",119
"('Bm', 'Em')",119
"('A', 'A')",116
"('C', 'F')",115
"('E', 'G')",107
"('F#m', 'Bm')",99
"('E', 'F#m')",98
"('Dm', 'F')",97
"('Em', 'F#m')",96
"('Am', 'Dm')",95
"('E', 'Am')",94
"('B', 'E')",94
"('E', 'E')",92
"('A', 'B')",91
"('C', 'C')",90
"('F#m', 'E')",88
"('A', 'Em')",88
"('G', 'G')",88
"('F', 'Dm')",82
"('Cm', 'G#')",78
"('D', 'Bm')",77
"('Bb', 'F')",73
"('Dm', 'Dm')",72
"('G', 'E')",72
"('Dm', 'Am')",71
"('Bm', 'Bm')",71
"('Dm', 'Bb')",69
"('A', 'F#m')",66
"('C', 'Bb')",65
"('E', 'A')",64
"('Am', 'D')",62
"('F', 'E')",62
"('B', 'C#m')",61
"('B', 'A')",61
"('Dm', 'G')",60
"('F#m', 'D')",58
"('Gm', 'F')",58
"('C5', 'D5')",57
"('C', 'B')",56
"('Em', 'Bm')",55
"('G5', 'A5')",54
"('Em', 'F')",54
"('F#m', 'A')",53
"('C', 'A')",52
"('Cadd9', 'D')",51
"('B', 'Em')",49
"('Cadd9', 'G')",48
"('C', 'E')",48
"('Bb', 'C')",48
"('G#', 'Cm')",46
"('Gm', 'Bb')",46
"('A5', 'C5')",45
"('C#m', 'A')",45
"('Bb', 'Dm')",45
"('E5', 'G5')",44
"('G', 'Cm')",43
"('Cm', 'Ab')",43
"('B7', 'Em')",42
"('A', 'Dm')",42
"('E5', 'E5')",42
"('C5', 'E5')",42
"('G', 'D/F#')",42
"('F', 'Gm')",42
"('F#', 'E')",42
"('C#m', 'B')",40
"('F#', 'A')",40
"('E', 'C')",39
"('D5', 'E5')",39
"('B', 'F#')",38
"('Ab', 'Bb')",38
"('D', 'F#m')",37
"('Dm', 'Gm')",37
"('F', 'Bb')",37
"('F#5', 'B5')",37
"('G', 'Dm')",36
"('Bm', 'C')",36
"('E5', 'D5')",36
"('F#', 'Bm')",35
"('B5', 'E5')",35
"('D', 'F')",35
"('B', 'C')",35
"('B', 'B')",35
"('Bb', 'Gm')",35
"('Cm', 'Cm')",35
"('G', 'B7')",34
"('Bb', 'Cm')",34
"('E', 'Bm')",34
"('D', 'Dsus4')",34
"('A', 'F#')",33
"('Gm', 'Dm')",33
"('Dm', 'A#')",33
"('F#', 'B')",32
"('Cm', 'Bb')",32
"('E5', 'C5')",32
"('E', 'F#')",32
"('Gm', 'Cm')",32
"('F', 'F')",31
"('G', 'Cadd9')",30
"('D5', 'C5')",29
"('Em', 'A')",27
"('E5', 'F5')",27
"('D5', 'D5')",27
"('Cm', 'F')",27
"('G5', 'E5')",26
"('E', 'Dm')",26
"('Am', 'Asus2')",26
"('Dm', 'E')",26
"('A', 'E/A')",26
"('E/A', 'D/A')",26
"('D/A', 'A')",26
"('Cadd9', 'Cadd9')",26
"('G', 'F#')",25
"('E', 'F')",25
"('C', 'Bm')",25
"('Cmaj7', 'Asus2')",25
"('Ab', 'Cm')",24
"('A#', 'F')",24
"('G#m', 'B')",24
"('Am', 'Gm')",24
"('D/F#', 'Em')",24
"('Am', 'E')",24
"('F', 'A')",24
"('Cadd9', 'Em')",24
"('Ab', 'Eb')",24
"('Dsus4', 'D')",24
"('D', 'B')",24
"('E5', 'A5')",23
"('A5', 'B5')",23
"('D/F#', 'G')",23
"('G5', 'F#5')",23
"('F5', 'E5')",23
"('Gmaj', 'Dmaj')",23
"('G#m', 'E')",23
"('F#5', 'E5')",23
"('Am', 'C/E')",23
"('C/E', 'F')",23
"('Gm', 'Gm')",23
"('G', 'Bm7')",23
"('F#', 'G#m')",22
"('E5', 'F#5')",22
"('Am', 'B')",22
"('Em', 'Em9')",22
"('B5', 'F#5')",22
"('Fm', 'Ab')",22
"('Eb', 'D')",22
"('F', 'Cm')",22
"('Bb', 'A')",21
"('Gmaj7', 'Bm')",21
"('Asus2', 'Am')",20
"('A', 'C')",20
"('F', 'Em')",20
"('E7', 'Am')",20
"('Bm', 'Am')",20
"('Asus2', 'E')",20
"('Em', 'Cadd9')",20
"('D', 'Cadd9')",20
"('E', 'G#m')",20
"('Asus2', 'Cmaj7')",20
"('D5', 'G5')",19
"('Bm', 'F#')",19
"('E', 'Dsus2')",19
"('F5', 'C/G')",19
"('A#', 'C')",19
"('C', 'Gm')",19
"('Bm7', 'C')",19
"('F', 'C/E')",18
"('D', 'Em7')",18
"('Cm', 'Eb')",18
"('G', 'G7')",18
"('G7', 'C')",18
"('Dm', 'Dm/B')",18
"('Dm/B', 'Dsus2/Bb')",18
"('G#', 'Gm')",18
"('C', 'E7')",18
"('Bb', 'G')",17
"('G#', 'C#m')",17
"('C', 'Dm/C')",17
"('Em', 'F#')",17
"('Emaj', 'Gmaj')",17
"('Dmaj', 'Cmaj')",17
"('A#', 'Cm')",17
"('Dsus4', 'Cadd9')",17
"('Dsus2', 'Bsus4')",17
"('Bsus4', 'Asus2')",17
"('G', 'A5')",17
"('Ab', 'Gm')",16
"('Gm', 'G')",16
"('B', 'G#m')",16
"('B', 'D')",16
"('Dm/C', 'C')",16
"('C#', 'G#')",16
"('D/F#', 'C')",16
"('Bm', 'Gmaj7')",16
"('B5', 'A5')",16
"('F', 'A#')",16
"('Eb', 'Fm')",16
"('F#m', 'G#')",16
"('Em7', 'Cadd9')",16
"('E5', 'F#')",16
"('B', 'Am')",16
"('G#', 'G')",16
"('Eb', 'Gm')",16
"('E', 'B5/F#')",16
"('G/C', 'Csus2')",15
"('G', 'A7')",15
"('A7', 'D')",15
"('Fm', 'Dm')",15
"('A5', 'G5')",15
"('Gm', 'C')",15
"('G#m', 'F#')",15
"('G#', 'A#')",15
"('F#', 'C#')",15
"('G#', 'A#m')",15
"('Bm', 'F#m')",14
"('A#', 'Dm')",14
"('F5', 'G5')",14
"('A#m', 'F#')",14
"('Ab', 'G')",14
"('G', 'Ab')",14
"('Bm7', 'G')",14
"('G#min', 'E')",14
"('Bb', 'Csus')",14
"('D5', 'A')",13
"('Cm', 'Csus')",13
"('Csus', 'Ab')",13
"('F#', 'G')",13
"('Dm', 'Fm')",13
"('A5', 'Bm')",13
"('Cmaj', 'Emaj')",13
"('Bm', 'Bm/A')",13
"('Dm', 'Em')",13
"('Cadd9', 'Dsus2')",13
"('G', 'F#/A#')",13
"('Bb', 'Ab')",13
"('Gm', 'Cadd9')",13
"('Gm', 'Eb')",13
"('Dbm', 'A')",13
"('B', 'G#min')",13
"('B', 'A2')",13
"('C/E', 'Dm')",13
"('G/B', 'Asus2')",12
"('F#', 'G#')",12
"('Bb', 'G#')",12
"('Em', 'Cmaj7')",12
"('C/G', 'D5')",12
"('A', 'F5')",12
"('E', 'Aadd9')",12
"('D', 'D/C#')",12
"('G', 'Bb')",12
"('Am', 'Bmaj7')",12
"('C', 'C/B')",12
"('E', 'C#m')",12
"('A', 'Bm7')",12
"('G5', 'Cadd9')",12
"('Em9', 'C')",12
"('Cmaj7', 'Em')",12
"('Dsus', 'Cadd9')",12
"('Eb', 'F')",12
"('Am', 'G/B')",11
"('A5', 'D5')",11
"('G', 'Dsus2')",11
"('C', 'B7')",11
"('G#', 'Cm7')",11
"('Cm7', 'Bbm7')",11
"('Bbm7', 'D#')",11
"('D#', 'G#')",11
"('B7', 'E')",11
"('Cmaj7', 'D')",11
"('A', 'A#')",11
"('C#', 'C')",11
"('E', 'E/G#')",11
"('A#', 'Gm')",11
"('Em7', 'D/F#')",11
"('F#/A#', 'E')",11
"('A#m', 'Fm')",11
"('Fm', 'F#')",11
"('Dsus2/Bb', 'Dm')",11
"('C', 'Dsus')",11
"('D', 'Gm')",11
"('F#m', 'F#m')",10
"('C', 'E5')",10
"('D5', 'B5')",10
"('Bm', 'Bm9')",10
"('Bm9', 'GM7')",10
"('GM7', 'G6')",10
"('G6', 'A')",10
"('E7', 'C')",10
"('Bm', 'D/A')",10
"('C#', 'B')",10
"('Aadd9', 'E')",10
"('D/C#', 'Bm')",10
"('Bm/A', 'E/G#')",10
"('E5', 'C#')",10
"('Dm', 'A')",10
"('F#', 'G5')",10
"('Cm', 'Fm')",10
"('Bmaj7', 'Fmaj7')",10
"('Bmaj7', 'Am')",10
"('A#', 'A#')",10
"('D#', 'G')",10
"('F#', 'Em')",10
"('Eb', 'Eb')",10
"('Eb', 'Dm')",10
"('Cadd9', 'Dm')",10
"('A7', 'Dm')",10
"('Dm', 'Bbmaj7')",10
"('Bbmaj7', 'C')",10
"('A2', 'C#')",10
"('Cm', 'D#5')",10
"('Csus2', 'C5')",9
"('Asus2', 'G')",9
"('C#m', 'F#m')",9
"('Eb', 'Ab')",9
"('Dsus2', 'F')",9
"('B5', 'C#5')",9
"('Bb', 'Bb')",9
"('G5', 'F5')",9
"('Dmaj', 'Fmaj7')",9
"('A#', 'A')",9
"('D', 'D/F#')",9
"('D5', 'C#')",9
"('C#m', 'Hm')",9
"('Am', 'Fmaj7')",9
"('E/G#', 'A')",9
"('Em', 'Em/C')",9
"('Em/C', 'D')",9
"('G#m', 'Badd4')",9
"('Badd4', 'F#')",9
"('Cm', 'A#')",9
"('G', 'Fm')",9
"('Cm', 'D#')",9
"('Am', 'Em7')",9
"('Em7', 'Am')",9
"('B7', 'B7')",9
"('G', 'Eb')",9
"('C', 'C9')",9
"('C9', 'Am')",9
"('B5/F#', 'D')",9
"('G', 'Gb')",8
"('Gb', 'F')",8
"('Asus2', 'G/B')",8
"('C5', 'G/B')",8
"('G', 'G/C')",8
"('E', 'Asus2')",8
"('C#m', 'E')",8
"('Asus4', 'A')",8
"('Bb', 'Eb')",8
"('G#', 'F#')",8
"('A', 'F')",8
"('B', 'G')",8
"('D', 'F#')",8
"('Bm', 'E')",8
"('D/A', 'Gmaj7')",8
"('D', 'Dsus2')",8
"('Fmaj7', 'Dm')",8
"('D', 'A/D')",8
